revId,appId,text,revDate,revRating,revOwner
134495,29," nice","May 6, 2019",5,"Ali Hasan"
134496,29," Good but costly","May 6, 2019",5,"MaSt DuNiYa"
134497,29," super app","May 6, 2019",4,"Kirs Gold"
134498,29," Nice","May 6, 2019",5,"Mukesh Saini"
134499,29," misty","May 6, 2019",5,"Sujit Ray"
134500,29," awesome app I LOVE IT","May 6, 2019",5,"sumeet n p"
134501,29," good","May 6, 2019",5,"Shivam Changire E"
134502,29," best for editing ","May 6, 2019",5,"Shivam Singh"
134503,29," effects","May 6, 2019",5,"daniela aquino"
134504,29," kadak","May 6, 2019",5,"Akshay kumar"
134505,29," super","May 6, 2019",5,"Kamineni Malyadri"
134506,29," nice","May 6, 2019",5,"A Google user"
134507,29," gggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggg...Full Reviewgggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggg","May 6, 2019",5,"Kartik Mahalik"
134508,29," lovvvvee it! easy to do, so many options!","May 6, 2019",5,"Iamm Meeh"
134509,29," ","May 6, 2019",5,"Sama Sa"
134510,29," This app is like a whole new world to me. I love it so much that tomorrow at school I'm telling my friends all about it. This app is good for making those gacha videos if you know what im talking about and you tried this out, dont you agree.","May 6, 2019",3,"Tamara Stewart"
134511,29," it's osm","May 6, 2019",5,"Pradyumna Panda"
134512,29," nice","May 6, 2019",4,"Gopal Joping"
134513,29," awsome","May 6, 2019",5,"Jethva Jayesh"
134514,29," Bagus banget buat edit foto yang ini aja deh,dijamin gabakal nyesel Mudah mengedit Bagus hasilnya Pokonya THE BEST deh","May 6, 2019",4,"A Google user"
134515,29," super but upgrade plz","May 6, 2019",5,"Kv Shaik"
134516,29," nc","May 6, 2019",1,"Md Raja"
134517,29," i thought it is amazing ...my first experience of editing at pic art was full of fun","May 6, 2019",5,"ayan raJput"
134518,29," such a bad app","May 6, 2019",1,"Jannatul Mawa"
134519,29," great app best have ever sceen","May 6, 2019",4,"Monu kumar"
134520,29," amazing","May 6, 2019",5,"Ali Turabi"
134521,29," best photo editor for Android","May 6, 2019",5,"Abhay Kumar"
134522,29," Abdulqadir","May 6, 2019",5,"Basit Khan"
134523,29," please remove unusual ads","May 6, 2019",3,"Tanvir Nayan"
134524,29," super app","May 6, 2019",4,"Gopal Banneppagol"
134525,29," it is good for selfi","May 6, 2019",5,"Giribabu Madiri"
134526,29," good","May 6, 2019",5,"mohi lovebites 143786"
134527,29," 5years","May 6, 2019",3,"Abhi khillare"
134528,29," top","May 6, 2019",4,"Hamza Ait Bahmed"
134529,29," doo","May 6, 2019",5,"Anshika Devi"
134530,29," nice edit app","May 6, 2019",1,"Vijay surywanshi"
134531,29," just for fun hehe","May 6, 2019",5,"junel condeza"
134532,29," mass","May 6, 2019",5,"Justinjeyakumar jeyakumar"
134533,29," great app!!!","May 6, 2019",5,"Daniel Gomez"
134534,29," nice photo","May 6, 2019",5,"Mustakim Shaikh"
134535,29,"     ","May 6, 2019",5,"Jstar Bisht"
134536,29," ","May 6, 2019",1,"Waleed khan"
134537,29," i like this app ","May 6, 2019",5,"Afzal Ahmad"
134538,29," nice app for editing images","May 6, 2019",5,"Ravindra Yadav"
134539,29," it is very nice app I LIKE THIS APP ","May 6, 2019",5,"Mukesh Mohanta"
134540,29," Nice app","May 6, 2019",5,"Lover Boy Raju R"
134541,29," when i go to beautify the device get hanged","May 6, 2019",1,"Ashuthosh Hm"
134542,29," nice","May 6, 2019",5,"Josie Abatayo"
134543,29," Confused- paid year membership, but need to pay an additional year membership for gold? Isn't this the same program? If this was the case, why wasn't Gold membership offered right off-the-bat? Why wait until one membership is paid and then say, ""sorry, you have to pay more if you want the good featu...Full ReviewConfused- paid year membership, but need to pay an additional year membership for gold? Isn't this the same program? If this was the case, why wasn't Gold membership offered right off-the-bat? Why wait until one membership is paid and then say, ""sorry, you have to pay more if you want the good features"". That's sneaky and off-putting, especially since there's no refund on unused months of service. If your product is good people will pay, don't play games. If I misunderstood I'll change rating.","May 6, 2019",3,"Nadine Espeseth"
134544,29," Vijay Davarakonda","May 6, 2019",5,"Vijay Vijay davarakonda"
134545,29," wow","May 6, 2019",5,"Godwin Miguel R. Golloso"
134546,29," good","May 6, 2019",5,"Deepjyoti Nath"
134547,29," Nice edit","May 6, 2019",5,"Sharif Alam"
134548,29," mst h","May 6, 2019",4,"tere waste"
134549,29," was awesome","May 6, 2019",4,"jayasree jeevanandam"
134550,29," i like it very much. this app held me to create my photo to logo","May 6, 2019",5,"Ashfak Raphi"
134551,29," super app... all in one for edit..","May 6, 2019",5,"DEVU O MANASSE"
134552,29," very very very very very nice editor","May 6, 2019",5,"KenKen Riotashi"
134553,29," ni photo editor","May 6, 2019",5,"Chetan Chauhan"
134554,29," so cool AMAZING !!","May 6, 2019",5,"ÑÎGHT Devil"
134555,29," best app for editing","May 6, 2019",5,"Bharat Motwani"
134556,29," gjb","May 6, 2019",5,"Gamer ABHAY"
134557,29," it is good app","May 6, 2019",5,"Younus Zaid"
134558,29," Doesn't save my projects. I have to go back and forth and save it a number of times before it finally saves unless it's just got that long of a delay to save my edited pics.","May 6, 2019",2,"Derin Stroschein"
134559,29," ","May 6, 2019",5,"aadiwasi chora"
134560,29," very good","May 6, 2019",5,"Rajavaraprasadrao Vanarasa"
134561,29," best app","May 6, 2019",5,"Jasavant Sahu"
134562,29," I HOPE THIS IS THE HIGHEST PHOTO EDITOR.. ILOVE IT","May 6, 2019",4,"joyjoy fern"
134563,29," osm","May 6, 2019",5,"Cheruku Ramesh"
134564,29," love the app tbh","May 6, 2019",5,"Rachel Bellz"
134565,29," it constantly telling me that network is not working so i cannot enjoy the app. really bad i am disappointed.","May 6, 2019",1,"Florinette Cupidon"
134566,29," omg great app tq so much","May 6, 2019",5,"manoj yadav"
134567,29,"  ","May 6, 2019",5,"Anuju Maurya"
134568,29," aasssssss","May 6, 2019",5,"Ikrar khan"
134569,29," kdk","May 6, 2019",5,"Nalini Barge"
134570,29," pp","May 6, 2019",5,"Pratik Bangadkar"
134571,29," nys","May 6, 2019",5,"Vinay Goud"
134572,29," v good","May 6, 2019",5,"Kavya Tyagi"
134573,29," Love this app!! It's fun!!","May 6, 2019",4,"Gacha Calvin"
134574,29," it is SOO fun to do. it is almost like Instagram but it's not","May 6, 2019",5,"Valerie K"
134575,29," Horrible Customer service and they will not give you a refund. dispute with your bank and save all correspondences.","May 6, 2019",1,"Tara Riffle"
134576,29," better then all","May 6, 2019",5,"yogendra chaudhary"
134577,29," ...........oof","May 6, 2019",1,"Jettlynn pappion"
134578,29," its a scam","May 6, 2019",3,"UFP_ Mant"
134579,29," it's an amazing app and I cant find anything better","May 6, 2019",5,"Adam Akhter"
134580,29," It's good and fun to use. My only complaint is that it crashes quite frequently and I don't know if it's my phone or the app itself","May 6, 2019",4,ThatKawaiiEmo
134581,29," good app","May 6, 2019",4,"Arun Pratap Yadav"
134582,29," Tt","May 6, 2019",5,"Sam Channel Sam"
134583,29," mass","May 6, 2019",5,"Tamil whatsapp status"
134584,29," i love it","May 6, 2019",5,"prakash panda"
134585,29," slow and un-user friendly","May 6, 2019",3,"Lucy Walker"
134586,29," nice","May 6, 2019",5,"Omprakash Mishra"
134587,29," go","May 6, 2019",5,"Serigala Hitam"
134588,29," nice options","May 6, 2019",5,"anubhav samanta"
134589,29," this is just great! my friends wanted me room a edit of their pic and it has the items I needed!","May 6, 2019",5,"Uzma Munir"
134590,29," Superb","May 6, 2019",3,"Battalionz 2k18_19"
134591,29," awesome","May 6, 2019",3,"AKBAR Khan"
134592,29," good application","May 6, 2019",5,"Live Time"
134593,29," ","May 6, 2019",5,"abu dawood"
134594,29," Nice bute.. ","May 6, 2019",1,"Shahil Shaikh"
134595,29," like","May 6, 2019",2,"S.R. NEROB KHAN Islamic"
134596,29," UpDate","May 6, 2019",5,"Sagor DadaMoni"
134597,29," Wonderful editing / art app. Been using it for 4 years and loveing it. Getting better every time. Still does have some teething problems but they are always trying to make better Wow! Just reading some reviews on subscriptions and such. ok yes an Advertisement pops up asking if you would like to go ...Full ReviewWonderful editing / art app. Been using it for 4 years and loveing it. Getting better every time. Still does have some teething problems but they are always trying to make better Wow! Just reading some reviews on subscriptions and such. ok yes an Advertisement pops up asking if you would like to go gold. No you don't have to. Picsart has many many wonderful free filters, stickers and much more. I only use the free version. Its bloody good.","May 6, 2019",5,"A Google user"
134598,29," its so cool for my vids","May 6, 2019",5,Elagachagamer
134599,29," very fun not at all like photo shop even better!! so amazing and very amazing","May 6, 2019",5,"Talia Quezada"
134600,29," the best app","May 6, 2019",5,"Emily Medina"
134601,29," great! i love it you got to get this!","May 6, 2019",5,"gamingwithkayla bailey"
134602,29," i love to edit on this uwo","May 6, 2019",5,"Marley animates"
134603,29," good eting love picsrt","May 6, 2019",5,"mukkera sunil"
134604,29," supper","May 6, 2019",5,"Rahul Sarkar"
134605,29," dope","May 6, 2019",5,"Lindelwa Maxwell"
134606,29," i love it ao much","May 6, 2019",5,"Yaneli Rafn"
134607,29," 10years","May 6, 2019",5,"RAMACHANDRAN rc"
134608,29," good","May 6, 2019",5,"sultana chy"
134609,29," I love this app so much is like soo good and everyone follow me on instagram it's called xxdaniela_xxeneaxx so follow me and I will follow you back ","May 6, 2019",5,"Kylie angel"
134610,29," the app looking nice.. awesome art..i am happy..","May 6, 2019",3,"Rabbi Alif"
134611,29," good app, great editing materials and equipments","May 6, 2019",5,"Jilads Nigeria"
134612,29," GREAT APP","May 6, 2019",5,"Wendi Breeze Williams"
134613,29," nice","May 6, 2019",5,"sajan dethe"
134614,29," The fonts are limited.","May 6, 2019",2,"Elsie Andaquig"
134615,29," I love picsart","May 6, 2019",5,"Sarmila Thami"
134616,29," i love it!","May 6, 2019",5,"Carmellia Aine"
134617,29," Signed up for the free trial & cancelled it right away after seeing it not having what I needed for videos & they charged me $47.99 for the gold membership that I never wanted! Customer Service is terrible too!!! Would rate 0/5 if I could!!","May 6, 2019",1,"Zachary Taylor"
134618,29," best app ever","May 6, 2019",5,the_gabi1
134619,29," good","May 6, 2019",5,"Akash Das"
134620,29," kinda trash","May 6, 2019",1,"BlueNinga 101"
134621,29," love picart","May 6, 2019",5,"Ada Khan"
134622,29," ","May 6, 2019",5,"Fatma Toma"
134623,29," nice","May 6, 2019",5,"Arman Sharif Anonto"
134624,29," wonderful app","May 6, 2019",5,"Matalice Lawson"
134625,29," Osum app","May 6, 2019",5,"vijay shriwatsav"
134626,29," Nice one","May 6, 2019",3,"rakesh valmiki"
134627,29," Dharm","May 6, 2019",3,"Dharm film presents"
134628,29," Rajesh Gujjar","May 6, 2019",5,"GUJJAR MUSIC PRESENT"
134629,29," i am youtuber.. this app very useful to me... super..","May 6, 2019",5,"Salma Kitchen style"
134630,29," very useful","May 6, 2019",5,"CLORY GOD of NAVNEET"
134631,29," ","May 6, 2019",1,"NASIM ANSARI"
134632,29," super & very Nice","May 6, 2019",5,"vishalsonar079@gmail.com subhashyadav"
134633,29," nyc","May 6, 2019",4,"bunty sangwan jatt"
134634,29," Nice app","May 6, 2019",5,"A Google user"
134635,29," nice","May 6, 2019",5,"Dipak Chavan"
134636,29," nic app","May 6, 2019",5,"Sanjay Darjee"
134637,29," great app one of the best and most useful photo editing apps on android","May 6, 2019",5,"Jdi Sam"
134638,29," Nice","May 6, 2019",5,"Vinit Prajapat"
134639,29," Nice App I love PicsArt","May 6, 2019",5,"sagar yadav"
134640,29," This has changed since I last did my review and it is pretty good now","May 6, 2019",5,"A Google user"
134641,29," Bakwaas.. older version was very good..","May 6, 2019",1,"Deepak Sharma"
134642,29," wow","May 6, 2019",2,"Rakib Hasan"
134643,29," super edit picsart super","May 6, 2019",5,"Aathi Mari"
134644,29," awesome app","May 6, 2019",5,"Sonu Sonu"
134645,29," nice","May 6, 2019",5,"Ravi kharwar"
134646,29," old virsion was fast and good but the latest virsion is clumsy does not work fast please change the lates to old virsion","May 6, 2019",2,"Neeraj Sir"
134647,29," bawal app","May 6, 2019",5,"Model Boy Vishwajeet"
134648,29," Nyc","May 6, 2019",5,"Mukarram Khan"
134649,29," its easy and simple to edit or normal pic into a grt pic standard will show in ur pic","May 6, 2019",5,"Shahbaz Shaikh"
134650,29," grt app","May 6, 2019",5,"Anubhav Mittal"
134651,29," do jazz mess no BBQ FM our house ask it DJ is week is the UK is so it's all is well it's all our is Ka so odd Ka Yes well ka all ka Kya ap ka all ka to kam na all ka all ka all LLD","May 6, 2019",5,"Aryan dancer"
134652,29," Good","May 6, 2019",5,"Saifur Ahmed"
134653,29," nice","May 6, 2019",5,"Cute boy Karan"
134654,29," Photos","May 6, 2019",5,"Tulsi Rm"
134655,29," Nyc","May 6, 2019",5,"Mahesh Babu"
134656,29," Nice Update Old Dangerous Logos of Picsart Stickers","May 6, 2019",5,"Azhagudurai M"
134657,29," good","May 6, 2019",5,"ANTONY VISHVA"
134658,29," osm app","May 6, 2019",5,"Ayush Ayush"
134659,29," smart","May 6, 2019",5,"super hit chenall"
134660,29," Nice","May 6, 2019",5,"Sandip Reddy"
134661,29," useless app....","May 6, 2019",1,"Mr. Hns Hns"
134662,29," UPDATE 05/06: I used to love PicsArt for years & then they had to upfate it. this version is absolutely awful! After months of fighting constant freezes/closeouts/& fails, I uninstalled this today. If I could do Zero stars, I would! I've had PicsArt for years, but this latest update is terrible. Fre...Full ReviewUPDATE 05/06: I used to love PicsArt for years & then they had to upfate it. this version is absolutely awful! After months of fighting constant freezes/closeouts/& fails, I uninstalled this today. If I could do Zero stars, I would! I've had PicsArt for years, but this latest update is terrible. Freezes up & Closes all the time  Rather it go back to the old version.","May 6, 2019",1,"Cherlyn Benningfield"
134663,29," Nice apps","May 6, 2019",3,"Rahul Vishwakarma"
134664,29," Super","May 6, 2019",5,"Prajwal More"
134665,29," great","May 6, 2019",5,"THE ANKUR BORUAH"
134666,29," awesome ba wall just amazing pic edited by this app","May 6, 2019",5,"Sujan Kumar"
134667,29," not bad","May 6, 2019",3,"PRIYA K"
134668,29," nice","May 6, 2019",5,"jhajha Entienza"
134669,29," Nice editing app ","May 6, 2019",5,"Dilip Kumar"
134670,29," osm creative","May 6, 2019",5,"Sahil Kumar"
134671,29," Make sense","May 6, 2019",5,"Sabiu Royan"
134672,29," It's a nice app but reduces the picture quality.","May 6, 2019",3,"Rohan Tirkey"
134673,29," its awesome I love the pictures","May 6, 2019",5,"Yolanda Nino"
134674,29," Nice","May 6, 2019",4,"Rani Bai"
134675,29," best photoshop app","May 6, 2019",5,"Breadfactory Inc"
134676,29," so good","May 6, 2019",3,"lipan sethi"
134677,29," nice","May 6, 2019",5,"Afcher Sheikh"
134678,29," i am click a simple but picart me attract more than more after pic edit ....","May 6, 2019",5,"desi creation"
134679,29," nice ui but the pixel quality decreases after the edit comoletes and the app also doesnt supports png format","May 6, 2019",3,"Faizan Ahmad"
134680,29," ","May 6, 2019",5,"Lahiru Madushan"
134681,29," nice","May 6, 2019",5,"Dilip Patil"
134682,29," ","May 6, 2019",5,"Tejash Jaguar"
134683,29," we can't fade photos...","May 6, 2019",4,"Say AK Gaming"
134684,29," to good.. very professional editing","May 6, 2019",4,"Hasan Khan"
134685,29," It is very cool","May 6, 2019",5,"Sukhdev Singh"
134686,29," nice one","May 6, 2019",5,"Adorsomes Mesh"
134687,29," nyc app","May 6, 2019",5,"SONAL JAIN"
134688,29," good","May 6, 2019",5,"chaitanya chaitu"
134689,29," very easy and quick","May 6, 2019",5,"Rajpoot sandeep singh Guleria"
134690,29," cool","May 6, 2019",5,"Gabriela Trillos"
134691,29," Nice app easily photo edit","May 6, 2019",4,"Aditya Pandey"
134692,29," good ap","May 6, 2019",5,"MIZANUR RIAD"
134693,29," cool","May 6, 2019",5,ItsToxey
134694,29," superb bhai jaan the best pic gallery of the most popular t","May 6, 2019",5,"chandu mehta"
134695,29," nice","May 6, 2019",5,"kamble dnyaneshwar"
134696,29," Osm","May 6, 2019",5,"GZP INTERTENMENT HOUSE 7398816143"
134697,29," mast app","May 6, 2019",5,"Sandeep Raj"
134698,29," its awesome","May 6, 2019",5,"Simani Debbarma"
134699,29," good","May 6, 2019",5,"Mahdi Hasan PATHAN"
134700,29," nice app....","May 6, 2019",4,"Amaan Khan"
134701,29," ","May 6, 2019",5,"Ramesh Geddada"
134702,29," It's application is the best AP.....on .....","May 6, 2019",5,"ak dhanraj"
134703,29," nice","May 6, 2019",5,"Jonazkie David"
134704,29," wow the only thing is it needs data","May 6, 2019",5,"Mumtaaz Frydie"
134705,29,"  ","May 6, 2019",5,"Bon dok"
134706,29," good","May 6, 2019",4,"s m"
134707,29," nice","May 6, 2019",1,"Gautam Kumar"
134708,29," Sharon","May 6, 2019",5,"Srashti Vishwakarma"
134709,29," osm","May 6, 2019",5,"Himanshu llmr.sherll"
134710,29," for some reason i can't not use the search bar it send me straight to a black screen please fixed it","May 6, 2019",5,"dovy plays"
134711,29," super","May 6, 2019",5,"Bhanu Smokey Bhanu"
134712,29," kiraak","May 6, 2019",5,"miya bhai dh MBA"
134713,29," very nice and I love it this app","May 6, 2019",5,"Sanjay Sharma"
134714,29," Worst cutting photos","May 6, 2019",2,"Shreem Agasthiya"
134715,29," THE BEST APP EVERRRR","May 6, 2019",5,"Oreo Cream"
134716,29," Veryyy good","May 6, 2019",5,"Toqa Bassioni"
134717,29," It's fabulous","May 6, 2019",5,"Harsh Verma Gabbar"
134718,29," there is promblem i am facinng that when i try to open any option in beauty app is closed","May 6, 2019",5,"aryan sharma"
134719,29," great new and fans tas tic","May 6, 2019",5,"Yash Pratap Singh"
134720,29," near for 99 pics i used this app for editing ","May 6, 2019",5,"Appala Naidu"
134721,29," nice","May 6, 2019",5,"Dadasaheb Patil"
134722,29," Nice App","May 6, 2019",5,"Lakshya Chaudhary"
134723,29," good","May 6, 2019",5,"Malik Fazal"
134724,29," I LOVE IT IT DA BEST","May 6, 2019",5,"Catty Superstar"
134725,29," cool app","May 6, 2019",5,"vincent adviento's chanell"
134726,29," nice","May 6, 2019",5,"Aryan Sharma"
134727,29," King","May 6, 2019",5,"Suraj Kumar"
134728,29," This app makes pic to epic","May 6, 2019",5,"Akshath Akshu"
134729,29," Would have been a 5 star, but I cannot move layers, please help.","May 6, 2019",1,"Loco_ MrVan"
134730,29," good","May 6, 2019",5,"Munna Vishwkarma001"
134731,29," very good","May 6, 2019",5,"Mustafa Samejo"
134732,29," super","May 6, 2019",5,"Chandra Nandhakumar"
134733,29," cool photo art","May 6, 2019",5,"broken heart"
134734,29," in km I'm sorry","May 6, 2019",5,"Gobinda Majumder"
134735,29," best app","May 6, 2019",5,"chandrika salian"
134736,29," ben g mix","May 6, 2019",5,"Louis Luben john"
134737,29," suhail rajput","May 6, 2019",5,"Suhaib Choudhary"
134738,29," beautyplus app","May 6, 2019",5,"technical namish"
134739,29," super app","May 6, 2019",4,"K. Venkateshwarlu K. Venkat"
134740,29," Very nice app","May 6, 2019",5,"Karan Yadav"
134741,29," love it","May 6, 2019",5,"Mimin Kipgen"
134742,29," super","May 6, 2019",5,"Shaik Afrid"
134743,29," I like this app","May 6, 2019",5,"JOBAN SHARMA"
134744,29," I hate the watermark!","May 6, 2019",1,"Ash Manuel"
134745,29," not installing","May 6, 2019",1,"dontiboyina madhavi"
134746,29," best editing app","May 6, 2019",5,"Rizwan shk"
134747,29," great applove to use it","May 6, 2019",5,"Mohith edits"
134748,29," omg this app is amazing everything about it but there is some problems 1:it always crashes. 2:it takes years for me to freakin post a picture. 3:it wont let me use remix chat. and lasty 4:it always sends messages twice which is very annoying besides all of that this app is the best","May 6, 2019",4,"A Google user"
134749,29," Pics Art is the #1 app for photos. I'm a fashion designer, show producer, & Pics Art makes a difference.","May 6, 2019",5,"Conrad Lamour"
134750,29," Danish","May 6, 2019",5,"Santosh Nadkari"
134751,29," super ","May 6, 2019",1,"Dhanraj Saini"
134752,29," adding email frustated me","May 6, 2019",1,"THE RISING EMPIRE"
134753,29," Amazing amazing amazing","May 6, 2019",5,"Roop Srivastava"
134754,29," best apps","May 6, 2019",5,"Asadullah TV. BD"
134755,29," oh oh oh oh well as the one of my life is a bit more about it and I am a bit more time with the following models and each time a few minutes","May 6, 2019",5,"Shard Adagle"
134756,29," Can't export high quality images","May 6, 2019",1,"Hasnan Monir"
134757,29," its good for editing ..","May 6, 2019",3,"Istiaq Jamil Inan"
134758,29," super","May 6, 2019",5,"Hasan Honawad"
134759,29," sup","May 6, 2019",5,"Javeed Lone"
134760,29," Best Editor app, love u so much this apps.","May 6, 2019",5,"Adib Hasan"
134761,29," The Ad.","May 6, 2019",3,"It's me Vy"
134762,29," Supperb picsArt ____ tnq  ","May 6, 2019",5,"A Google user"
134763,29," heavy mb","May 6, 2019",1,"Mosinali Mosinali"
134764,29," very very good","May 6, 2019",5,"Sivani Parmar"
134765,29," nice app","May 6, 2019",5,"Pratik Bhuvad"
134766,29," graet","May 6, 2019",5,"Queen Kaycee"
134767,29," best a","May 6, 2019",5,"earth Resarch"
134768,29," very nice editor apps","May 6, 2019",4,"Malik Rashid"
134769,29," nice them wow","May 6, 2019",5,"Pabel Mia"
134770,29," easy!!","May 6, 2019",5,"Adriana Said"
134771,29," love it","May 6, 2019",5,"Guilherme Fukuda"
134772,29," this is really cool and i make here my arts so watch my video to this video plsss","May 6, 2019",5,"Choo Miyeon Network game"
134773,29," FINALLY HAD TO UNINSTALL BECAUSE IT JUST DOESNT WORK ANYMORE AND IT IS SO IRRITATING!!!! I USED TO LOVE THIS APP, but now it just upsets me. i will be almost done with a piece of art to post and then it wigs out and goes to a gray screen and all of my progress gets lost. it is very very frustrating....Full ReviewFINALLY HAD TO UNINSTALL BECAUSE IT JUST DOESNT WORK ANYMORE AND IT IS SO IRRITATING!!!! I USED TO LOVE THIS APP, but now it just upsets me. i will be almost done with a piece of art to post and then it wigs out and goes to a gray screen and all of my progress gets lost. it is very very frustrating....","May 6, 2019",1,"Jheanyll Hedrick"
134774,29," Bakwas app.... Too many ads.... And they insist too much for gold version.... Wo dont need gold... So, why are u insisting...","May 6, 2019",1,"Tech Tips"
134775,29," i like this apps","May 6, 2019",5,"Allysa Qasidah"
134776,29," this app is so cool and easy to edit photo","May 6, 2019",3,"Sunny Joshi"
134777,29," i hate it because u need to pay money to erase what just erase something what why did u did this for making money worst heres money eat it im broke man","May 6, 2019",1,"kookie is cute"
134778,29," really good one for human photo editing","May 6, 2019",5,"Rupalia Japan"
134779,29," raman kadayat","May 6, 2019",5,"Raman kadayat"
134780,29," good","May 6, 2019",5,"Princess Dennisa Verador"
134781,29," Nice editing","May 6, 2019",5,"MANISH PATEL"
134782,29," wow","May 6, 2019",5,"train skills"
134783,29," superb","May 6, 2019",5,"Gaurav kumar"
134784,29," ok","May 6, 2019",5,"debasish nayak"
134785,29," So very nice","May 6, 2019",5,"shymae doria"
134786,29," best","May 6, 2019",5,"akarsh gagan"
134787,29," well i like it and stuff but over halfa the stuff require picsart gold man like duuudeee yo","May 6, 2019",4,"dark llama goat"
134788,29," bakwas app","May 6, 2019",1,"Srikant Gade"
134789,29," My favourite editing app!","May 6, 2019",5,"Ami Rai"
134790,29," boring app","May 6, 2019",1,"Dibakar Kumar"
134791,29," nice","May 6, 2019",5,"Baharul Islam"
134792,29," good","May 6, 2019",5,"Mhomad Shaikh"
134793,29," good app use it alot to create piks and videos!","May 6, 2019",5,"cardinals forest"
134794,29," good for everyone","May 6, 2019",5,"Raja Amalin"
134795,29," i tried this app is beautiful and nice and i can edit better my pic in this app and liked it much amd much","May 6, 2019",5,"Lovely Mashak"
134796,29," best","May 6, 2019",5,"Janmejay Swain"
134797,29," MOHD. IRFAN","May 6, 2019",5,"MOHD IRFAN"
134798,29," I did the free 3 day trial an my card was charged $47.99, I'm waiting to hear back to se if I get a refund. not happy at all.","May 6, 2019",1,"Matt Lanham"
134799,29," amazing","May 6, 2019",5,"Rosenda Siscar"
134800,29," app want money to edit any pic so it is bad.it is for rich people not for poor.","May 6, 2019",3,"Sunil Kumar"
134801,29," nice","May 6, 2019",5,"Omkar Pawar"
134802,29," Just discovered that this app is using more of my data plan than any other app I have.  Like 3 times as much data as the app in the #2 position.  AND this is happening during a period that I have not used the app at all!  Geez, what's going on with that?  And since I need to free up some space on my...Full ReviewJust discovered that this app is using more of my data plan than any other app I have.  Like 3 times as much data as the app in the #2 position.  AND this is happening during a period that I have not used the app at all!  Geez, what's going on with that?  And since I need to free up some space on my phone, unwarranted use of my data plan when I wasn't even using the app made it an obvious choice to go...","May 6, 2019",1,"Matt Shalvatis"
134803,29," welldone","May 6, 2019",5,"Fradu Arun"
134804,29," awesome!","May 6, 2019",5,"Ainie Abbas"
134805,29," Awesome!","May 6, 2019",5,"Meher Hussain"
134806,29," i love this app","May 6, 2019",5,"Lakshmi Potnuri"
134807,29," If you have to pay to use the app then make it not free in PlayStore , just saying it's a waste of time for those that want to try an app","May 6, 2019",4,"Tanase Stefan"
134808,29," ajaj","May 6, 2019",5,Ajay
134809,29," best editing app ever!","May 6, 2019",5,"Baemel Family"
134810,29," Great app. If your insecure like me you can just touch up some spots and ot makes me feel 10x better about my self :).","May 6, 2019",5,"patriot aerial And Underground"
134811,29," okay","May 6, 2019",5,"Akshaya Jatangi"
134812,29," i love pics art because its beauty to edit","May 6, 2019",5,"Patche Bagasbas"
134813,29," nice app","May 6, 2019",5,"Rk Raja"
134814,29," super","May 6, 2019",5,"M Harish"
134815,29," chamar king world","May 6, 2019",5,"T2 Ji"
134816,29," very bad app","May 6, 2019",1,"Salman khan Khan"
134817,29," faru app","May 6, 2019",5,"Nadim Mollah"
134818,29," best","May 6, 2019",5,"Kamal 72849"
134819,29," This apps is so beautiful and wonderful","May 6, 2019",5,"Masood Ansari"
134820,29," superb app loved it","May 6, 2019",5,"Reena Patil"
134821,29," i WOULD give it 5stars but when downloading a photo that i edited when pressing the ""save"" button doesnt work. im redownloading the app right now and i hope it works. and it doesnt. fix this app","May 6, 2019",1,"ZyTriX 10"
134822,29," thanks you","May 6, 2019",5,"Mahesh Oraon"
134823,29," awesome","May 6, 2019",1,"thati chakri"
134824,29," i will leave a 4 stars because it's amazing and nice hope you are having fun.....","May 6, 2019",4,"Tik Tok -Kaye"
134825,29," jared9","May 6, 2019",5,"Dennis Rellores"
134826,29," Great app","May 6, 2019",5,"Kelly Khay"
134827,29," i like it bro","May 6, 2019",5,"Zesuo yt 17"
134828,29," aty","May 6, 2019",5,"Gopi Guri"
134829,29," very good","May 6, 2019",5,"Sandip Mondal"
134830,29," superb app","May 6, 2019",5,"Shiv Kumar"
134831,29," some time the cutout is not working","May 6, 2019",4,"VISHWAJEET DUTTA"
134832,29," Nice","May 6, 2019",5,"Md Amanulla"
134833,29," faizan Bro with tausif bro, I am not sure about the same way that","May 6, 2019",5,"Hasina Bano"
134834,29," i paid through my visa debit card and amount deducted from my account but at the end its showing error and i am un abale to use this app. amount already paid. pls help me out in this.","May 6, 2019",5,"Ravi Kumar"
134835,29," nice","May 6, 2019",5,"Srinivas Pilla"
134836,29," I love it it's very use full.","May 6, 2019",5,"Imnanuel Swetha"
